;﻿Stream Item ID;Stream ID;Stream Item URL;Published Date;Account;Stream Item Type;Stream Item Text;Klage;Henvendelse
1326;5c56c7e685e46b917af5907bac77a9e4;136223;https://vpc1.spredfast.com/item/5c56c7e685e46b917af5907bac77a9e4/company_id/501;2017-11-14T15:50:07-08:00[America/Los_Angeles];Page: P3 - DR;comment;Frederikke Ginger Næsland vidste ikke at denne video havde noget med din opvækst at gøre;;
1327;5acc49ae82fe8faf88937f7969cea7f3;133517;https://vpc1.spredfast.com/item/5acc49ae82fe8faf88937f7969cea7f3/company_id/501;2017-10-03T11:25:16-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Lykke Bo Jeg mener egentlig også det er det Dan Jørgensen pointerer. Men skoler som underviser på et muslimsk grundlag er vel som udgangspunkt ikke demokratiske, derhen, at Islam er en lovreligion (sharia) og undersøgelse på undersøgelse siger det samme, nemlig at næsten 50% af alle herboende muslimer mener at dansk lovgivning burde basere sig på Sharia og IKKE demokratisk vedtagen lovgivning. Er det generalisering? jeg ved det ikke, men det er i alle tilfælde fakta!Men det gør ikke alle herboende muslimer til monstre, og langt langt de fleste indordner sig det danske samfund, uden dog - for manges vedkommende - at være enige i vores værdinormer.VH;;
1328;3ea7cff3ffe57e09452b417272c7be6c;133517;https://vpc1.spredfast.com/item/3ea7cff3ffe57e09452b417272c7be6c/company_id/501;2017-08-31T11:55:15-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Dælme godt man har store børn så man ikke skal bekrymre sig om det;;
1329;59fb848950903d87d5ee78f13497785e;133517;https://vpc1.spredfast.com/item/59fb848950903d87d5ee78f13497785e/company_id/501;2017-10-02T09:21:58-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Det er jo ikke EU men som du selv siger Schengen...;;
1330;53908b649681ac5ea6660a42b712d0c2;135979;https://vpc1.spredfast.com/item/53908b649681ac5ea6660a42b712d0c2/company_id/501;2017-10-02T10:49:26-07:00[America/Los_Angeles];Page: Nak & Æd;comment;Husk det nu Jesper Bonde Olesen!;;
1332;5ff3c6f7300f3fb16d2b56f73092de5a;136223;https://vpc1.spredfast.com/item/5ff3c6f7300f3fb16d2b56f73092de5a/company_id/501;2017-09-09T07:39:04-07:00[America/Los_Angeles];Page: P3 - DR;comment;Peter AlbinussenJacob AlbinussenCecilia RanumEmil Schan;;
1334;a433b9ab618f32d1890908be9830380f;132189;https://vpc1.spredfast.com/item/a433b9ab618f32d1890908be9830380f/company_id/501;2017-10-03T02:46:45-07:00[America/Los_Angeles];Page: DR3;comment;Jeg tror ikke det påvirker folk på den måde du beskriver Gazi Gazi. Man kan jo se på hende at hun ikke har det nemt. Hendes adfærd ændrer sig når hun er sammen med vennerne i byen og når hun er alene foran kameraet.;;
1335;a6e956d525574ca0d84a24d54ccb930f;133517;https://vpc1.spredfast.com/item/a6e956d525574ca0d84a24d54ccb930f/company_id/501;2017-09-02T02:20:28-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Jeg kan vel se det en dag? Behøver vel ik læse 😆;;
1336;0062fe4677b7683514376d01de3ef70c;133517;https://vpc1.spredfast.com/item/0062fe4677b7683514376d01de3ef70c/company_id/501;2017-09-19T11:36:07-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Så flot gjort 👏👏👍👍;;
1338;2c9c8ab5322d24fa7753812c18a255e5;132189;https://vpc1.spredfast.com/item/2c9c8ab5322d24fa7753812c18a255e5/company_id/501;2017-10-03T11:03:46-07:00[America/Los_Angeles];Page: DR3;comment;Maria Villum 🤔 Godt at vide.. hvis nu man skal være forberedt... tjah;;
1339;2e4cb0b3dd4fb7cdd20931aebdc3b1e9;136006;https://vpc1.spredfast.com/item/2e4cb0b3dd4fb7cdd20931aebdc3b1e9/company_id/501;2017-09-28T22:20:21-07:00[America/Los_Angeles];Page: DR P4 Midt & Vest;comment;Rådyr, ræve, grævlinger kommer jo også tæt på.;;
1341;748ff6aec065b75cb3d5d3caa4a87318;133517;https://vpc1.spredfast.com/item/748ff6aec065b75cb3d5d3caa4a87318/company_id/501;2017-10-19T02:53:59-07:00[America/Los_Angeles];Page: DR Nyheder;comment;"Søren Lindhardt - Jamen siden du ""ved"" det, så FORTÆL os dog, hvordan ""Danmark ser ud om 10 års tid"" ;)";;
1343;f1e2a4d10fb8c0349f8a3cc2d75122b4;133517;https://vpc1.spredfast.com/item/f1e2a4d10fb8c0349f8a3cc2d75122b4/company_id/501;2017-09-15T00:02:22-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Patientforeningen skal bare lige have politikerne til, at ændre i loven, som det er idag, skal patinterne give tilsagn om, at de vil modtage en SMS.;;
1344;d63a487cb2988c82358694f8307e3840;136223;https://vpc1.spredfast.com/item/d63a487cb2988c82358694f8307e3840/company_id/501;2017-11-15T11:53:39-08:00[America/Los_Angeles];Page: P3 - DR;comment;Kristian Lyhne Damgård pas på dræberfasanen!!;;
1345;69c0042c90c06aa5d042917ffc1c65fb;135915;https://vpc1.spredfast.com/item/69c0042c90c06aa5d042917ffc1c65fb/company_id/501;2017-10-25T11:11:18-07:00[America/Los_Angeles];Page: Aftenshowet - DR1;private_message;Hej ville høre om de lange lyslamper i sort med små lyshuller i har lige ved siden af pigen ...kan man købe den nogen steder😜mvh claus;;x
1347;efce5ac04421d45119c89e7351895566;136223;https://vpc1.spredfast.com/item/efce5ac04421d45119c89e7351895566/company_id/501;2017-11-13T07:09:19-08:00[America/Los_Angeles];Page: P3 - DR;comment;Rune Lindberg Nielsen tiëstoooo;;
1348;aae65e02df9d92fd29837b281d1c6807;133517;https://vpc1.spredfast.com/item/aae65e02df9d92fd29837b281d1c6807/company_id/501;2017-10-03T23:12:41-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Jeg har taget Dolol i en lang periode, uden problemer. Jeg tror det er individuelt, hvordan de virker, for mig var de gode..;;
1349;e19e78c366c5565fbfe947c0859e5419;136223;https://vpc1.spredfast.com/item/e19e78c366c5565fbfe947c0859e5419/company_id/501;2017-11-14T10:28:16-08:00[America/Los_Angeles];Page: P3 - DR;comment;Det tror jeg roligt, du kan regne med 😂😂;;
1351;7dbf48d24fd7a9f7c627e1b996447b40;133517;https://vpc1.spredfast.com/item/7dbf48d24fd7a9f7c627e1b996447b40/company_id/501;2017-11-16T14:20:13-08:00[America/Los_Angeles];Page: DR Nyheder;comment;sådan mener hun er med i det;;
1353;861d5f606289184c0c5622ea8b3490bb;133517;https://vpc1.spredfast.com/item/861d5f606289184c0c5622ea8b3490bb/company_id/501;2017-10-03T03:04:52-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Man flager med Dannebrog i Danmark, flager på officielle flagdage og overholder flagregler.;;
1354;06577eb3c4e7582c05bff4b84fffccda;133517;https://vpc1.spredfast.com/item/06577eb3c4e7582c05bff4b84fffccda/company_id/501;2017-11-08T13:05:41-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Takket været dem ude fra som ikke var var ægte flygtninge;;
1356;8f8b09532563b2e3b8ecd4fdd18ab6e7;133517;https://vpc1.spredfast.com/item/8f8b09532563b2e3b8ecd4fdd18ab6e7/company_id/501;2017-11-11T04:02:53-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Men ellers skal kendte jo også have lov til privatliv.;;
1357;76b5ee592ff7864d8811c8c4accbb77b;133517;https://vpc1.spredfast.com/item/76b5ee592ff7864d8811c8c4accbb77b/company_id/501;2017-09-19T10:27:54-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Hentyder du til at jeg bruger for lang tid under bruseren ? 🚿🙈😂 jeg spare, for har stadig ingen varm vand 😬;;
1359;c1536ffa8b4ee6f73e38094379830fcc;136114;https://vpc1.spredfast.com/item/c1536ffa8b4ee6f73e38094379830fcc/company_id/501;2017-11-08T02:46:40-08:00[America/Los_Angeles];Page: Mads & Monopolet på P4;comment;Prøv at skrive til Gitte Sørensen på Avernakø Landhotel & Geder. Hun kunne måske hjælpe jer af med dem hvis i kan få dem transporteret til Fyn :);;
1360;2b302238bf745214c685ed1b5e242abe;133517;https://vpc1.spredfast.com/item/2b302238bf745214c685ed1b5e242abe/company_id/501;2017-10-18T21:47:27-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Grete Lund du har tydeligvis meget viden omkring indvandre piger og drenge , du må virkelig kende mange. Gider ik engang gå i dialog med dig, kender din type og det vil være spild af tid 🙂;;
1361;b571e7bb1c65df036aa54ddf39250def;133517;https://vpc1.spredfast.com/item/b571e7bb1c65df036aa54ddf39250def/company_id/501;2017-10-13T01:17:12-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Julie Andersen Det passer vel meget godt :);;
1362;88623016bc269b59f754859ed509179d;133517;https://vpc1.spredfast.com/item/88623016bc269b59f754859ed509179d/company_id/501;2017-09-05T08:49:39-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Tror ikke på det;;
1363;32dd695ad6b181e4ed6baa1731ec8a7d;135948;https://vpc1.spredfast.com/item/32dd695ad6b181e4ed6baa1731ec8a7d/company_id/501;2017-09-16T01:43:13-07:00[America/Los_Angeles];Page: DR Historie;comment;Rikke Kummerau Rasmussen ses vi?;;
1365;9576701004305c62f949b6c7af69af56;133517;https://vpc1.spredfast.com/item/9576701004305c62f949b6c7af69af56/company_id/501;2017-10-25T20:46:40-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Hvilken klemme mon Støj har på LLR?  Hun burde smides ud af politik på røv og albuer;;
1366;edbfed5d548a8eaee3419555f7464b1d;135948;https://vpc1.spredfast.com/item/edbfed5d548a8eaee3419555f7464b1d/company_id/501;2017-10-08T03:34:37-07:00[America/Los_Angeles];Page: DR Historie;comment;Jeg tror godt vi ved hvem vi snakker om her ahaha;;
1367;d5193359c54bcb7846284df72db413cc;136223;https://vpc1.spredfast.com/item/d5193359c54bcb7846284df72db413cc/company_id/501;2017-11-15T06:03:35-08:00[America/Los_Angeles];Page: P3 - DR;comment;Lise Ravnkilde Esben Ravnkilde;;
1368;3ad9f7bd2240482eec30d2b17e55061b;136223;https://vpc1.spredfast.com/item/3ad9f7bd2240482eec30d2b17e55061b/company_id/501;2017-11-14T00:54:09-08:00[America/Los_Angeles];Page: P3 - DR;comment;Emilie Pedersen Mia Møller Christensen Stefan Aagaard;;
1369;a6dea1d4eab3bd29b7588de3747ec571;136285;https://vpc1.spredfast.com/item/a6dea1d4eab3bd29b7588de3747ec571/company_id/501;2017-10-28T23:45:52-07:00[America/Los_Angeles];Page: dr.dk;comment;Camilla Jørgensen😂😂Føde føde av av av.;;
1370;c65a7992203f17569bf3ebb580ee2dde;132189;https://vpc1.spredfast.com/item/c65a7992203f17569bf3ebb580ee2dde/company_id/501;2017-10-10T12:35:16-07:00[America/Los_Angeles];Page: DR3;comment;Dilem Güler Bjørk Elva den er så sjov;;
1371;29a80514f0856ea7a4758c5b9a7e8c42;133517;https://vpc1.spredfast.com/item/29a80514f0856ea7a4758c5b9a7e8c42/company_id/501;2017-09-24T04:13:03-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Tro mig jeg ville gerne.  😀 Hun er bare så betænksom, så hun synes lige vi skal have lov at tage til fødselsdag først. 😉;;
1372;ad90d60f970e543dff2dfcbbcd96fc59;133517;https://vpc1.spredfast.com/item/ad90d60f970e543dff2dfcbbcd96fc59/company_id/501;2017-11-07T04:49:34-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Henriette Mehl Kristiansen Kan du kende det her?;;
1373;39a93fb69c0246b48eb544ce4d093216;133517;https://vpc1.spredfast.com/item/39a93fb69c0246b48eb544ce4d093216/company_id/501;2017-09-12T14:15:46-07:00[America/Los_Angeles];Page: DR Nyheder;comment;ja det er rigtigt du misforstod det jeg skrev jeg mener at den skal være til dem som har brug for den og ikke til dem som ikke mangler den og efter hvad du skriver er du jo en af dem der skal ha den , håber det gir mening;;
1374;a597f2407843200ab5b67bf1939e2432;136074;https://vpc1.spredfast.com/item/a597f2407843200ab5b67bf1939e2432/company_id/501;2017-08-31T01:12:09-07:00[America/Los_Angeles];Page: DR P4 Syd og Esbjerg;comment;Brauer ? Det hedder da Braue...;;
1375;c787fb732f9ec7f5d63f61207dd79913;133517;https://vpc1.spredfast.com/item/c787fb732f9ec7f5d63f61207dd79913/company_id/501;2017-11-05T10:42:35-08:00[America/Los_Angeles];Page: DR Nyheder;comment;Kamilla Mouritsen Stig Borg Boesen;;
1376;191d93782e373b95161ea77c2cc024c2;133517;https://vpc1.spredfast.com/item/191d93782e373b95161ea77c2cc024c2/company_id/501;2017-10-10T05:04:19-07:00[America/Los_Angeles];Page: DR Nyheder;comment;de skal i så fald dømme sig selv;;
1379;2698fade24a64dcbf948f8bfccea5022;135970;https://vpc1.spredfast.com/item/2698fade24a64dcbf948f8bfccea5022/company_id/501;2017-09-05T10:12:23-07:00[America/Los_Angeles];Page: DR1;comment;Nadja Glad Sundberg 😂😂😂 HVER GANG;;
1381;52253e6ae9f5ed8703efe6451de3a69b;135935;https://vpc1.spredfast.com/item/52253e6ae9f5ed8703efe6451de3a69b/company_id/501;2017-10-29T13:30:10-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Nogle bliver jo forkalkede..;;
1382;c079acb8c208f27ecdfea1c5f5235c15;136252;https://vpc1.spredfast.com/item/c079acb8c208f27ecdfea1c5f5235c15/company_id/501;2017-10-19T10:03:41-07:00[America/Los_Angeles];Page: DR Sporten;comment;Så DBU vil betale de Svenske tilskuere deres penge tilbage, når de ikke engang vil give de danske spiller de penge de ellers havde lovet dem efter EM. hvad foregår der i DBUs hoveder hvis det ikke kun er savsmuld de har i hovederne 🤔👊🌡️;;
1383;8778b44bbaf3c3af69d2c67772840a34;133517;https://vpc1.spredfast.com/item/8778b44bbaf3c3af69d2c67772840a34/company_id/501;2017-10-07T00:10:12-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Jeg føler med Kjeld 😜😂🙌 der er noget om det- jeg siger det bare😴;;
1384;831677d277a95251ad5eaad299a67e17;136199;https://vpc1.spredfast.com/item/831677d277a95251ad5eaad299a67e17/company_id/501;2017-11-06T02:06:35-08:00[America/Los_Angeles];Page: Sort Søndag;comment;Ozzy, kreator, exedus og bersærk!!!;;
1386;d02d506fde4b078be9420e166ca71866;133517;https://vpc1.spredfast.com/item/d02d506fde4b078be9420e166ca71866/company_id/501;2017-10-27T01:49:54-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Ja, det passer jo😂;;
1387;132e7ed72b2787a67b1037ff60b4436a;136126;https://vpc1.spredfast.com/item/132e7ed72b2787a67b1037ff60b4436a/company_id/501;2017-10-07T02:19:04-07:00[America/Los_Angeles];Page: Vi ses hos Clement;comment;Offerrolle kortet er mindst ligeså slidt som racismekortet.;;
1388;f30744bd54158dcf3f12b2de700cc47a;136054;https://vpc1.spredfast.com/item/f30744bd54158dcf3f12b2de700cc47a/company_id/501;2017-09-26T01:36:44-07:00[America/Los_Angeles];Page: DR P4 København;comment;Hvad opad tabes, skal nedad vindes. Skaldede mænd med fuldskæg!;;
1392;52d186b32c7f10239b4d01333b96f77f;136035;https://vpc1.spredfast.com/item/52d186b32c7f10239b4d01333b96f77f/company_id/501;2017-09-16T06:57:53-07:00[America/Los_Angeles];Page: DR P4 Østjylland;comment;Næsten, damerne testede ruten før de rigtige mænd skulle afsted. Hoohah!;;
1394;91b0c0f0538a9dc074299bc3765eba99;133517;https://vpc1.spredfast.com/item/91b0c0f0538a9dc074299bc3765eba99/company_id/501;2017-10-16T07:24:23-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Totalt. I own you. 🦄;;
1395;71510332be308ad122b620b1943b72d9;136176;https://vpc1.spredfast.com/item/71510332be308ad122b620b1943b72d9/company_id/501;2017-09-12T09:57:53-07:00[America/Los_Angeles];Page: P6 BEAT - DR;comment;Zak Tell og Clawfinger er mit bud!!;;
1396;2597b231f1cf378eafd1d1871c086d66;83691;https://vpc1.spredfast.com/item/2597b231f1cf378eafd1d1871c086d66/company_id/501;2017-10-25T01:29:19-07:00[America/Los_Angeles];Page: DR1;comment;Emilie Witt Rønne såååå deeeet må jeg jo bare se selv med Carlo.....;;
1397;7c9b36e356e57b3f04c9b6c50dfcdfa3;83670;https://vpc1.spredfast.com/item/7c9b36e356e57b3f04c9b6c50dfcdfa3/company_id/501;2017-11-16T02:42:13-08:00[America/Los_Angeles];Page: DR Mad;comment;DR Mad, det lader snarere til, at veganere vil bestemme, hvad vi andre skal spise. Og det er ikke rationelt at fravælge kød med de argumenter, veganere anvender. Det er en spiseforstyrrelse.;;
1398;3e2cc6a4af3bdb2fc74d3202cf4ec869;133517;https://vpc1.spredfast.com/item/3e2cc6a4af3bdb2fc74d3202cf4ec869/company_id/501;2017-11-01T03:17:49-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Christina Roested Bendixen  ok men som læge i et lægehus skal man vil ikke vide hvordan man sætter et ben sammen eller på igen.. det må der være en specalister til på sygehuset;;
1401;22b2e979230ffa97f6c7b84a8029e289;133517;https://vpc1.spredfast.com/item/22b2e979230ffa97f6c7b84a8029e289/company_id/501;2017-10-25T05:39:22-07:00[America/Los_Angeles];Page: DR Nyheder;comment;"Lotte A. Royberg perfekt 😂 altså jeg nåede ikke at få frokost på kontoret den anden dag, men så var det da bare heldigt, at jeg havde en dåse makrel som back up ;)";;
1403;d1ca5579192ffe858b3be36362da7bbc;135935;https://vpc1.spredfast.com/item/d1ca5579192ffe858b3be36362da7bbc/company_id/501;2017-09-09T02:33:48-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Personligt ser jeg måske kun DR's programmer når der kommer en god film i tv'et og har ikke hørt radio siden 2001 ca.Så jeg kan ikke se hvorfor jeg skal betale for noget som jeg stor set aldrig bruger, vil jo være lidt det samme at man skal betale busbillet hver et vis antal kr om måneden til DSB hvis man altid tager sin bil til sit arbejde;x;
1404;839dbc68e0b3d0c51745e39a5732e9ca;132189;https://vpc1.spredfast.com/item/839dbc68e0b3d0c51745e39a5732e9ca/company_id/501;2017-11-14T08:41:12-08:00[America/Los_Angeles];Page: DR3;comment;Hahah din plan b;;
1405;476d612d8744f8a35742e6184e68bbe6;133517;https://vpc1.spredfast.com/item/476d612d8744f8a35742e6184e68bbe6/company_id/501;2017-09-22T03:11:32-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Emina Bambina Din opfattelse er desværre forkert. Men bare så du ved det, så er det omvendt. Religion er altid kommet til for at ændre på uretfærdig traditioner og kulturer. At nogle stadig har stor kulturel indflydelse over deres måde at praktisere religion på, er noget andet.;;
1407;96bea177e07fc588e885b11ac1c9d64f;133517;https://vpc1.spredfast.com/item/96bea177e07fc588e885b11ac1c9d64f/company_id/501;2017-10-12T12:57:24-07:00[America/Los_Angeles];Page: DR Nyheder;comment;En førtidspension er trods alt bedre en kontanthjælp og folkepension.;;
1409;b9e0856cb73540e7248b5c78442fa53a;133517;https://vpc1.spredfast.com/item/b9e0856cb73540e7248b5c78442fa53a/company_id/501;2017-10-04T00:47:03-07:00[America/Los_Angeles];Page: DR Nyheder;comment;I know... olde news😆;;
1411;68a00da8bd4c25e0cbee723c39288261;133517;https://vpc1.spredfast.com/item/68a00da8bd4c25e0cbee723c39288261/company_id/501;2017-09-20T05:17:13-07:00[America/Los_Angeles];Page: DR Nyheder;comment;er man dum eller dummes man hved det er et fredet omraade hallo hallo hvorfor sender man saadan en gang lort er det bare forde at den danske befolkning skald TRO at de bestiller noget narresutte hele flokken;;
1412;a8dbc463f08a06953e036b9fadc489a6;135976;https://vpc1.spredfast.com/item/a8dbc463f08a06953e036b9fadc489a6/company_id/501;2017-09-23T00:53:36-07:00[America/Los_Angeles];Page: DR2;private_message;Hej DR2, jeg ved ikke om det er en fejl som kun rammer mig, men når jeg åbner jeres video med niende sæson af quizzen med Signe Molde (se billeder) kommer jeg ind på en tøj hjemmeside? Er det meningen?;;x
1413;f204dabac07c6f9094cb25cfd8f1f2ff;136223;https://vpc1.spredfast.com/item/f204dabac07c6f9094cb25cfd8f1f2ff/company_id/501;2017-10-18T09:14:51-07:00[America/Los_Angeles];Page: P3 - DR;comment;Thorbjørn Larsen Magnus Busk;;
1415;59e57d42ed73e9554612da3763f1baf1;136223;https://vpc1.spredfast.com/item/59e57d42ed73e9554612da3763f1baf1/company_id/501;2017-11-17T04:30:35-08:00[America/Los_Angeles];Page: P3 - DR;comment;Migo Holst så der stemmetip 😂;;
1416;9aa16ec79940cf3d12984c74cc49d3d2;136237;https://vpc1.spredfast.com/item/9aa16ec79940cf3d12984c74cc49d3d2/company_id/501;2017-10-26T08:21:41-07:00[America/Los_Angeles];Page: DR Videnskab;comment;Michael Lind og alle I andre med alternative fakta. Kører du/I heller ikke med sikkerhedssele i bilen? Undlader at spænde børn fast? Sikkerhedsseler kan give bivirkninger/skade, men redder fantastisk mange liv! Fuldstændigt som vacciner.;;
1419;53d89e8274707dbd08756147fc56dc31;133517;https://vpc1.spredfast.com/item/53d89e8274707dbd08756147fc56dc31/company_id/501;2017-10-31T00:52:10-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Hawkins: Jorden øh jeg mener mennesket er fuckd fra nu this is the killshot;;
1422;9ab4c4fea937ec34a1a0dcdd16cd28d1;136252;https://vpc1.spredfast.com/item/9ab4c4fea937ec34a1a0dcdd16cd28d1/company_id/501;2017-10-20T07:20:43-07:00[America/Los_Angeles];Page: DR Sporten;comment;Kim Malling Så ved du åbenbart ikke så meget om forhandlingstaktik 😉;;
1423;e73c1f278b9aafaa2db8cb5523673c2d;136223;https://vpc1.spredfast.com/item/e73c1f278b9aafaa2db8cb5523673c2d/company_id/501;2017-11-15T08:56:57-08:00[America/Los_Angeles];Page: P3 - DR;comment;Ja det har du da ret i hvis det er de sølle tilbud de kører med 😂😂😂😜;;
1424;c7aff792567a08c6221a0e903c0acd9e;136285;https://vpc1.spredfast.com/item/c7aff792567a08c6221a0e903c0acd9e/company_id/501;2017-11-11T04:05:18-08:00[America/Los_Angeles];Page: dr.dk;comment;Haha, ja! Det er sådan anden blevet lavet i går... 😂🤷🏻‍♀️;;
1425;751f7afdf5104c49e4c659efd122046a;136252;https://vpc1.spredfast.com/item/751f7afdf5104c49e4c659efd122046a/company_id/501;2017-09-14T06:56:03-07:00[America/Los_Angeles];Page: DR Sporten;comment;Det kan godt være der var noget galt med vaterpasset men det bedre end hans helflugter;;
1426;7d84150265df55c864042bf424854e31;133517;https://vpc1.spredfast.com/item/7d84150265df55c864042bf424854e31/company_id/501;2017-10-24T05:12:48-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Er du da helt vimmer nogle overarme 😮;;
1427;19f5cc83a544bf37bce543a4bb6ec0ec;135948;https://vpc1.spredfast.com/item/19f5cc83a544bf37bce543a4bb6ec0ec/company_id/501;2017-10-24T20:08:55-07:00[America/Los_Angeles];Page: DR Historie;comment;Ummmh flødekartofler med kogt skinke til 😋;;
1429;918668a6fc59bfe44551d80a26c1392a;136054;https://vpc1.spredfast.com/item/918668a6fc59bfe44551d80a26c1392a/company_id/501;2017-10-15T02:35:20-07:00[America/Los_Angeles];Page: DR P4 København;comment;EU´s love er over de danske , så det hjælper ikke når racistiske skvadderhoveder kræver deres afgang for de er EU borgere og derfor prøver man nu med særlove for at komme de opståede problemer til livs , man kan ikke smíde dem nogen som helst steder hen bare for at man er racist og ikke kan lide den slags mennesker !http://www.europarl.europa.eu/atyourservice/da/displayFtu.html?ftuId=FTU_2.1.3.html;;
1430;da75a59f914f86e2603f2a0dfe307c15;132189;https://vpc1.spredfast.com/item/da75a59f914f86e2603f2a0dfe307c15/company_id/501;2017-09-22T11:42:08-07:00[America/Los_Angeles];Page: DR3;comment;Av hvor du hygger dig 😂;;
1431;9f668b4afc67936555728d28fa50f2d2;133517;https://vpc1.spredfast.com/item/9f668b4afc67936555728d28fa50f2d2/company_id/501;2017-10-16T06:53:31-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Sikkert gammel olie der er fyldt på nye flasker og bliver kaldt økologisk olivenolie. 😂;;
1433;8ca0bc18889aad35b80c389fd037a719;136223;https://vpc1.spredfast.com/item/8ca0bc18889aad35b80c389fd037a719/company_id/501;2017-09-11T06:26:18-07:00[America/Los_Angeles];Page: P3 - DR;comment;Carl Broe Dahl se den flere gange! hhahhahaha;;
1434;9b18a2a1bf0e407f2068e4d9824ecc2e;133517;https://vpc1.spredfast.com/item/9b18a2a1bf0e407f2068e4d9824ecc2e/company_id/501;2017-10-24T10:20:35-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Var det noget med at hun var virkelighedsfjern og reagerede meget uhensigtsmæssigt på konstruktiv kritik?;;
1437;a8e8702e4e755625c730e9317a643d82;136223;https://vpc1.spredfast.com/item/a8e8702e4e755625c730e9317a643d82/company_id/501;2017-11-02T11:00:38-07:00[America/Los_Angeles];Page: P3 - DR;comment;Mathilde Holch Gaarde og Michelle Kristensen;;
1438;1a10055e098527f29fb713a4121dde53;83693;https://vpc1.spredfast.com/item/1a10055e098527f29fb713a4121dde53/company_id/501;2017-09-07T09:03:06-07:00[America/Los_Angeles];Page: DR2;comment;Det er ikke altid vi begår lovbrud. Men når vi gør det, er det med et flertal bag os. :);;
1443;00a3318907f9fbb997cf535ec5e8f574;136285;https://vpc1.spredfast.com/item/00a3318907f9fbb997cf535ec5e8f574/company_id/501;2017-09-15T06:47:24-07:00[America/Los_Angeles];Page: dr.dk;comment;Men flippermaskiner og hipster musik er total fedt? :p;;
1444;05ea0936c37c6990aa200a7dfa9e9e6c;133517;https://vpc1.spredfast.com/item/05ea0936c37c6990aa200a7dfa9e9e6c/company_id/501;2017-10-27T07:25:35-07:00[America/Los_Angeles];Page: DR Nyheder;comment;Tja det er de jo selv uden om. Når man hæver priserne så sindsygt så finder folk andre måder at sende på.;;
1445;ea781da1fdd853d26c4db41f0069a281;135935;https://vpc1.spredfast.com/item/ea781da1fdd853d26c4db41f0069a281/company_id/501;2017-09-15T10:44:45-07:00[America/Los_Angeles];Page: Debatten - DR;comment;Asbjørn Poulsen Jeg er hverken blind eller døv, men tak for omtanken. Hvad skal jeg lægge mærke til i Sverige, England, Frankrig og Tyskland? Det hedder venligbo, og nej det er jeg ikke.;;
1446;67f92a9d7f7952baff2b20bb8f864837;136223;https://vpc1.spredfast.com/item/67f92a9d7f7952baff2b20bb8f864837/company_id/501;2017-10-13T01:53:26-07:00[America/Los_Angeles];Page: P3 - DR;comment;Nanna Høegh Michelle Køhler Camilla Mortensen Eline Fugl Fie Kudsk;;
1447;6492d9b266f555ddd7931f68914bc7dc;133517;https://vpc1.spredfast.com/item/6492d9b266f555ddd7931f68914bc7dc/company_id/501;2017-10-05T10:41:29-07:00[America/Los_Angeles];Page: DR Nyheder;comment;min mene om at gå til tandlæge er at det skal var bæke af sygesikke som læger og sygehues er håber du/i kan læse det jeg har skrive fordi jeg er ordblien.;;
1448;f102eb2ff21a388f83e1455743571041;136223;https://vpc1.spredfast.com/item/f102eb2ff21a388f83e1455743571041/company_id/501;2017-10-18T06:27:22-07:00[America/Los_Angeles];Page: P3 - DR;comment;Hold nu kæft, hun er kær 😂;;
1449;f7b1a1d2e752314c07669af24ccda73d;135935;https://vpc1.spredfast.com/item/f7b1a1d2e752314c07669af24ccda73d/company_id/501;2017-09-15T02:57:30-07:00[America/Los_Angeles];Page: Debatten - DR;comment;IGEN EN, DER  TROR FOLK ER TANKELÆSERE, MENER DU DU DAMEN MED HOVEDBEKLÆDNING ELLER MARTIN HENRIKSEN ? undskyld caps lock, jeg glemmer altid at slå det fra.;;
1450;51a5f1a21c8cdf099e3db835734b814f;83691;https://vpc1.spredfast.com/item/51a5f1a21c8cdf099e3db835734b814f/company_id/501;2017-11-09T08:24:59-08:00[America/Los_Angeles];Page: DR1;comment;og elsker hvordan hun begynder at jonglere med appelsiner??? Hahahaha;;
